id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47076461,"Modern Unit, Near Cruise and Airport, Fitness Center, Pool",174792040,RoomPicks By Victoria,,Dania Beach,26.05605,-80.14318,Private room,117,1,6,4/22/2021,0.86,31,358,6,
47077115,Pura naturaleza y relax,301535827,Flavia,,Davie,26.08142,-80.22323,Shared room,40,30,0,,,3,92,0,
47077650,"Hollywood nice studio/2,5 miles to the beach./M3",2252443,Reghina,,Hollywood,26.00533,-80.14161,Entire home/apt,60,2,19,8/31/2021,3.39,14,340,19,
47078048,"Sand, Surf, Sun and Fun!",63824862,Bradley & Melissa,,Fort Lauderdale,26.13665,-80.10348,Entire home/apt,82,1,55,9/19/2021,12.6,50,56,55,
47078578,OCEAN FRONT 3 BEDROOMS CONDO,375686588,Mark,,Hallandale Beach,25.98627,-80.11792,Entire home/apt,429,2,42,9/12/2021,5.86,6,349,42,
47078736,"Mirror, Mirror, on the Wall",35625388,Shawn,,Oakland Park,26.16522,-80.18212,Entire home/apt,60,1,14,7/26/2021,3.16,2,363,14,
47079671,"""Modern and Exquisite Apartment Just Renovated"" #4",230381506,Robert,,Fort Lauderdale,26.12698,-80.15456,Entire home/apt,126,4,10,8/3/2021,1.19,4,215,10,
47079725,OCEAN FRONT LUX APARTMENT /  LUX AMENITIES,375686588,Mark,,Hallandale Beach,25.98608,-80.11781,Entire home/apt,336,2,34,9/6/2021,4.32,6,350,34,
47080210,LUXURY 2 BEDROOMS IN HYDE RESORT,375686588,Mark,,Hollywood,25.9874,-80.11761,Entire home/apt,232,2,30,8/22/2021,3.54,6,356,30,
47080767,"NEW2020 1Bed+2Bath NE CornerCondo, Amazing Ocean Views(32nd) @NewHydeResort",1833853,Ricardo,,Hollywood,25.98744,-80.1197,Entire home/apt,223,1,2,9/5/2021,2,146,174,2,
47080868,LUXURY OCEAN FRONT CONDO 2BEDROOMS,375686588,Mark,,Hollywood,25.98739,-80.11928,Entire home/apt,225,2,33,9/7/2021,8.46,6,365,33,
47081486,(3) Beautiful Townhome - Sanitized after each stay,281550300,Sofia,,Hollywood,26.00782,-80.14469,Entire home/apt,218,3,28,9/12/2021,4.33,5,92,28,
47081556,Nice Efficiency: Near the beach,183622510,Karen,,Hollywood,26.00348,-80.19176,Entire home/apt,65,2,23,9/20/2021,6.27,1,342,23,
47091286,Sian Large 2/2 Ocean View & On the Beach!,29066252,Nico,,Hollywood,25.9867,-80.11917,Entire home/apt,118,1,36,9/21/2021,7.45,1,255,36,
47092673,"3 Convenient Family Units, Near Cruise and Airport",174792040,RoomPicks By Victoria,,Dania Beach,26.0547,-80.14315,Private room,352,1,0,,,31,358,0,
47093959,Luxury Corner 2BR apt w beautiful water views,5192522,Jess,,Hollywood,25.98807,-80.1202,Entire home/apt,211,3,0,,,53,264,0,
47094990,Luxury Corner 2BR apt w beautiful water views L02,5192522,Jess,,Hollywood,25.98637,-80.12134,Entire home/apt,229,3,0,,,53,270,0,
47096130,Private place #1,149473334,Jaime,,Plantation,26.13263,-80.22572,Entire home/apt,81,2,33,9/17/2021,9.52,2,321,33,
47097401,Luxury Corner 2BR apt w beautiful water views,101138512,Jessy,,Hollywood,25.98757,-80.11992,Entire home/apt,300,3,1,7/11/2021,0.38,21,267,1,
47100425,Comfortable and Disinfected,237325253,Bridgette,,Dania Beach,26.05418,-80.14729,Private room,45,1,38,9/6/2021,7.97,2,0,38,
47103165,✔Safe Space  ✔ Getaway Refuge 1bd Apt.,76443580,Leo,,Fort Lauderdale,26.15022,-80.13326,Entire home/apt,89,3,11,9/12/2021,1.66,5,168,11,
47109818,"Rainbow 1 bedroom, apt, mins 2 beaches, Casino",169849705,Yuly,,Hollywood,26.01466,-80.15394,Entire home/apt,95,4,4,7/27/2021,3.64,16,213,4,
47112230,Coral  Ridge Ft Lauderdale Luxury Home,912212,Dennis,,Fort Lauderdale,26.15595,-80.10973,Entire home/apt,300,4,11,5/16/2021,1.36,2,9,11,
47112497,Pompano Beach Getaway! 1 BR Condo Palm-Aire,372514865,Jason,,Pompano Beach,26.22529,-80.16005,Entire home/apt,210,4,0,,,2,90,0,
47113762,Wyndham Royal Vista - Luxurious 1 Bedroom Condo,194953121,,,Pompano Beach,26.22219,-80.09033,Entire home/apt,152,2,0,,,36,263,0,
47113781,Wyndham Royal Vista - Spacious 1 Bedroom Condo,194953121,,,Pompano Beach,26.22234,-80.09165,Entire home/apt,144,2,1,2/19/2021,0.14,36,256,1,
47115172,STUNNING PENTHOUSE AMAZING VIEWS,377041670,J M,,Hollywood,25.98676,-80.11869,Entire home/apt,306,2,46,9/23/2021,5.29,1,159,46,
47115187,HYDE RESORT & RESIDENCES - AMAZING VIEW @rent4.us,237611655,Fausto,,Hollywood,25.98676,-80.11869,Entire home/apt,261,2,31,9/24/2021,31,1,201,31,
47117398,Entire apartment 2/2 - furnished,165142961,JewelsWebs,,Lauderhill,26.14513,-80.20337,Entire home/apt,55,10,0,,,3,201,0,
47117972,Clean Modern Pool Home in trendy Ft. Lauderdale,342819756,Jose,,Oakland Park,26.18108,-80.1264,Entire home/apt,295,4,20,8/4/2021,2.23,2,164,20,
47120078,Studio/Club Wyndham Santa Barbara,380096545,Sidney,,Pompano Beach,26.22026,-80.09214,Entire home/apt,138,2,2,2/14/2021,0.23,1,90,2,
47121269,Wyndham Palm Aire (2 Bedroom 2 Bath condo),100238132,Michael,,Pompano Beach,26.2268,-80.15764,Entire home/apt,138,3,9,7/19/2021,1.66,16,72,9,
47121406,Wyndham Palm Aire (2 Bedroom 2 Bath condo),100238132,Michael,,Pompano Beach,26.22707,-80.15733,Entire home/apt,263,3,15,8/8/2021,1.67,16,72,15,
47121532,Wyndham Palm Aire (2 Bedroom 2 Bath condo),100238132,Michael,,Pompano Beach,26.22503,-80.15668,Entire home/apt,263,3,9,7/5/2021,1.23,16,72,9,
47121911,Wyndham Palm Aire (2 Bedroom 2 Bath condo),100238132,Michael,,Pompano Beach,26.22526,-80.159,Entire home/apt,263,3,9,7/28/2021,1.01,16,72,9,
47121975,Wyndham Palm Aire (2 Bedroom 2 Bath condo),100238132,Michael,,Pompano Beach,26.22497,-80.1582,Entire home/apt,263,3,6,7/27/2021,0.99,16,72,6,
47125325,--Studio Deluxe @ Wyndham Sea Gardens,373638863,Kourtney,,Pompano Beach,26.24269,-80.08763,Entire home/apt,149,4,0,,,15,90,0,
47125657,--1 BR Deluxe @ Wyndham Royal Vista on the beach!,214479881,Kourtney,,Pompano Beach,26.22427,-80.09173,Entire home/apt,169,4,0,,,16,90,0,
47132043,Breathtaking Modern Oasis in Fort Lauderdale,363787370,Jason & Bruce,,Fort Lauderdale,26.14732,-80.12636,Entire home/apt,650,4,0,,,2,179,0,
47135106,Waterfront Condo ON the Intracoastal. Great views!,367544287,Brian,,Pompano Beach,26.24155,-80.09107,Entire home/apt,102,4,31,9/23/2021,3.5,1,199,31,
47138529,The Cozy Home in The Oaks - By Avi,1538108,Avi,,Fort Lauderdale,26.09226,-80.16285,Entire home/apt,148,5,17,8/1/2021,2.26,5,234,17,
47141881,Super 1bdr apartment near the beach in Miami,43675408,Anastasia,,Hallandale Beach,25.98402,-80.12202,Entire home/apt,250,30,1,3/13/2021,0.15,1,179,1,
47144650,RBH* BRAND NEW* POOL* BEACH!! MONTHLY SPECIAL 23K*,228693114,Michael,,Lauderdale By The Sea,26.19201,-80.10109,Entire home/apt,628,3,1,8/3/2021,0.54,9,364,1,
47145602,"✔︎Independt apt & studio, same house ✔︎Casa Noble!",76443580,Leo,,Fort Lauderdale,26.14961,-80.13247,Entire home/apt,129,6,3,7/29/2021,0.49,5,157,3,
47151382,1BR 308 1blk from the beach at Little Paris Hotel,103984492,Liza,,Fort Lauderdale,26.12587,-80.10509,Entire home/apt,110,2,7,7/25/2021,1.98,16,166,7,
47151754,Private home one mile from  Hollywood Beach,380910307,Peggy,,Hollywood,26.03144,-80.13635,Entire home/apt,325,5,12,9/9/2021,1.42,1,183,12,
47152457,Luxury 4BR Villa in Prestigious Fort Lauderdale,380915587,Nav,,Fort Lauderdale,26.13254,-80.12929,Entire home/apt,392,1,25,9/21/2021,3.66,3,143,25,
47154614,"Hollywood Florida 1BR 2Bath, Spring Break , Beach",65482334,Eric,,Hollywood,26.02723,-80.11528,Entire home/apt,130,7,0,,,1,252,0,
47163636,l'aubaine,380997595,Elena,,Hallandale Beach,25.99255,-80.15636,Entire home/apt,90,1,0,,,1,337,0,
47170796,"Vacationers Paradise, Spacious, Family-Friendly",381050418,Christianne,,Lighthouse Point,26.29013,-80.08822,Entire home/apt,600,7,16,8/21/2021,3.87,1,242,16,
47172112,5. Modern Hotel Studio on the Beach,57119019,Tali,,Hollywood,26.01225,-80.11551,Entire home/apt,72,1,63,9/10/2021,19.09,3,117,63,
47175280,Get Away! 1 BR in N. Pompano Beach FL Sleeps 4,373532329,Andrew,,Pompano Beach,26.22497,-80.15821,Entire home/apt,200,2,0,,,3,85,0,
47177767,Anchors Away! Sleeps 4,49193805,Shelley,,Fort Lauderdale,26.10782,-80.15307,Entire home/apt,270,7,3,6/4/2021,1.55,49,364,3,
47178210,Spacious Studio located in the heart of the city!,374725205,Jean’s Relax Living,,Fort Lauderdale,26.12076,-80.12821,Entire home/apt,89,1,23,9/11/2021,3.24,3,359,23,
47179086,Otto’s studio super basic clean,28313887,Gadisai & Katerina,,Hollywood,25.99892,-80.14257,Entire home/apt,64,1,15,8/30/2021,5.29,8,362,15,
47180546,Fantastic Location in Ft Laud~By Beaches~Boating!!,86715580,Jenny,,Fort Lauderdale,26.10035,-80.14691,Private room,50,1,2,5/18/2021,0.31,11,13,2,
47183772,"PRIVATE BEACH OASIS, RESORT TYPE GETAWAY  3/2 Pool",333757123,John,,Deerfield Beach,26.31659,-80.07961,Entire home/apt,213,2,25,9/5/2021,2.8,1,356,25,
47185175,Luxurious 3bed &2 bath,365514830,Edline,,Miramar,25.99373,-80.22933,Entire home/apt,329,3,14,7/20/2021,1.86,2,323,14,
47190872,Palace in the sky wall 2 wall Oceanfront Penthouse,85024809,David,,Hollywood,25.98711,-80.11935,Entire home/apt,906,4,35,9/26/2021,6.33,6,276,35,
47192591,Family Beach Fun! 2 BR Condo in Pompano Sleeps 6!,373532329,Andrew,,Pompano Beach,26.22458,-80.08998,Entire home/apt,225,2,0,,,3,86,0,
47195376,Coastal Soul - On the Water. Sleep 4,49193805,Shelley,,Fort Lauderdale,26.10671,-80.15798,Entire home/apt,250,7,0,,,49,337,0,
47197253,❤ MODERN Resort |BALCONY ENDLESS VIEWS- Resort & POOL ❤,20234196,Stay Sol,,Hallandale Beach,25.98644,-80.13548,Entire home/apt,191,2,13,7/9/2021,3.15,117,350,13,
47197836,5★ CH Luxury Studio With Balcony,361398579,Cielo Stays,,Hollywood,26.01549,-80.11678,Entire home/apt,130,1,10,7/25/2021,1.29,28,364,10,
47198126,Sail Away I *Waterfront*4 min-Beach*3 min-Dining,198177972,Thomas,,Fort Lauderdale,26.12554,-80.12156,Entire home/apt,121,2,33,9/18/2021,6.97,2,152,33,
47198445,❤ MODERN Resort: BALCONY W/VIEW|Resort & POOL ❤,20234196,Stay Sol,,Hallandale Beach,25.98483,-80.13601,Entire home/apt,165,2,16,9/12/2021,2.18,117,327,16,
47198704,❤ MODERN Resort BALCONY VIEWS| Resort W/ 2BR2BR & POOL ❤,20234196,Stay Sol,,Hallandale Beach,25.98671,-80.13775,Entire home/apt,271,2,7,7/18/2021,3.18,117,327,7,
47199921,Private Beach Access Pompano,376758708,Kyle,,Pompano Beach,26.22086,-80.09073,Entire home/apt,155,2,0,,,6,83,0,
47202607,CH - Brand New Luxury Condo with PartialOcean View,361398579,Cielo Stays,,Hollywood,26.01606,-80.11617,Entire home/apt,151,1,2,6/6/2021,0.37,28,341,2,
47202681,CH - Brand New Luxury Condo with Ocean View,361398579,Cielo Stays,,Hollywood,26.01607,-80.11761,Entire home/apt,169,1,5,6/20/2021,0.73,28,360,5,
47202930,Fantastic Budget Studio Walking Distance to Beach,104121059,Josue,,Hallandale Beach,25.98646,-80.12785,Entire home/apt,75,1,38,8/31/2021,4.96,6,189,38,
47203153,Heart of Wilton #2 - Recently Remodeled!,63824862,Bradley & Melissa,,Wilton Manors,26.15702,-80.13577,Entire home/apt,70,1,43,9/20/2021,10.84,50,68,43,
47203229,Tropical Paradise steps to the beach!  Big Savings,14112543,Lea,,Pompano Beach,26.25312,-80.08711,Entire home/apt,96,3,12,8/21/2021,1.88,5,288,12,
47203344,Centrally Located Residence with Backyard Oasis,88799748,Benjamin,,Hollywood,26.02929,-80.18684,Entire home/apt,286,4,29,8/31/2021,3.47,1,309,29,
47203438,CW Palm Aire- one bedroom deluxe,372793610,Kirstie,,Pompano Beach,26.22525,-80.15919,Entire home/apt,139,4,3,4/18/2021,0.33,12,90,3,
47204782,CH - Brand New Luxury Condo with Ocean View,361398579,Cielo Stays,,Hollywood,26.01671,-80.11625,Entire home/apt,171,1,1,3/21/2021,0.16,28,289,1,
47212125,The Chillhouse 1.5 mi to the beach Free WIFI,50287115,Ana,,Deerfield Beach,26.31354,-80.09529,Entire home/apt,201,4,17,8/20/2021,3.45,2,51,17,
47214174,Studio Deluxe On Pompano Beach,376758708,Kyle,,Pompano Beach,26.2414,-80.08798,Entire home/apt,140,2,8,6/7/2021,0.91,6,83,8,
47217664,CUTE STUDIO/TWO MILES TO THE BEACH/FREE PARKING/10,2252443,Reghina,,Hollywood,26.00337,-80.14292,Entire home/apt,56,2,0,,,14,203,0,
47220214,Relaxing courtyard unit 5 @ Bell🌴🌞Great location,98587412,GatorMom,,Fort Lauderdale,26.10298,-80.13726,Entire home/apt,69,1,42,9/7/2021,5.04,8,40,42,
47222200,Brand New Luxury Corner Unit with Partial Ocean View,361398579,Cielo Stays,,Hollywood,26.01814,-80.118,Entire home/apt,162,1,3,7/27/2021,0.58,28,364,3,
47234693,Direct intracoastal views! 5 min walk to the beach,114665005,Carole,,Pompano Beach,26.24054,-80.09066,Entire home/apt,110,3,15,7/25/2021,2,5,267,15,
47241715,Private Couples Get Away,158746951,Raquel,,Hollywood,26.02926,-80.15417,Entire home/apt,100,1,23,9/26/2021,6.51,1,55,23,
47248466,Pompano Place Unit 4-a stones throw to the beach!,298007223,Heather,,Pompano Beach,26.248138,-80.088387,Entire home/apt,88,2,21,8/18/2021,9.55,21,136,21,
47249947,Cozy Waterfront Retreat with Pool and Dock.,150756264,Pablo,,Lighthouse Point,26.28357,-80.0888,Entire home/apt,400,5,9,8/22/2021,1.13,1,76,9,
47250368,Excellent location! Beautiful relaxing home!,195413081,Thidawan,,Dania Beach,26.04554,-80.14328,Entire home/apt,120,2,42,8/30/2021,5.32,2,108,42,
47253033,Pompano Beach Getaway! 2 Bedroom Palm-Aire Resort,372514865,Jason,,Pompano Beach,26.22492,-80.16016,Entire home/apt,149,2,1,6/20/2021,0.3,2,78,1,
47257279,Cosy French Chateau Decor Private Room,381618975,Andromarque,,Plantation,26.13417,-80.25976,Private room,55,1,7,9/5/2021,4.67,2,351,7,
47268995,5★ CH Luxury Studio With Balcony,361398579,Cielo Stays,,Hollywood,26.01736,-80.11618,Entire home/apt,138,1,13,7/18/2021,1.74,28,365,13,
47269530,Tropical Studio W/ Pool - 200 meters to the Beach,302851728,Mariano & Alexis,,Lauderdale By The Sea,26.19442,-80.09738,Entire home/apt,74,1,150,9/23/2021,23.81,23,62,150,
47270020,Lovely Studio APT - Pool + walk to the beach,302851728,Mariano & Alexis,,Lauderdale By The Sea,26.1935,-80.09772,Entire home/apt,66,1,103,9/7/2021,28.88,23,65,103,
47274672,** NEW** CLEAN & BRIGHT 4/2 HEATED SALT WATER POOL,332076261,Michelle,,Fort Lauderdale,26.18237,-80.11523,Entire home/apt,599,1,1,1/24/2021,0.12,1,56,1,
47278702,Sea Garden/Pompano Beach 1bdrm resort- max4,222478315,LaTonya,,Pompano Beach,26.24332,-80.08956,Entire home/apt,335,2,1,2/24/2021,0.14,18,65,1,
47289496,Modern Private Riverfront Property Near Las Olas,381850123,Kip,,Fort Lauderdale,26.11364,-80.16564,Entire home/apt,58,2,30,9/24/2021,6.67,2,365,30,
47294203,Casa Toto’s Beachfront Sanctuary,71368992,John,,Deerfield Beach,26.3087,-80.07729,Entire home/apt,105,30,4,9/12/2021,0.56,1,208,4,
47304266,Amazing view! Studio at Beachwalk Resort,57756918,Diogo,,Hallandale Beach,25.98487,-80.13755,Entire home/apt,229,1,1,8/5/2021,0.56,55,0,1,
47305125,Club Wyndham Palm-Aire 2 Bedroom,225597185,Alan,,Pompano Beach,26.2265,-80.15869,Entire home/apt,175,2,26,9/12/2021,17.33,19,83,26,
47309607,5 ⭐️AMENITIES Luxury 3BR-CORNER BALCONY W/PANOR VIEW,20234196,Stay Sol,,Hollywood,25.98788,-80.12042,Entire home/apt,449,2,15,8/30/2021,2.11,117,355,15,
47310441,Huge 1 BR w/ Pool- Walk to the Beach!,302851728,Mariano & Alexis,,Lauderdale By The Sea,26.19422,-80.09829,Entire home/apt,103,1,27,9/7/2021,3.68,23,48,27,
47310618,Modern Beach Town Apt Steps From Trendy Atl Blvd,70563805,Hideaway Vacation Rentals,,Pompano Beach,26.2294,-80.09991,Entire home/apt,85,2,23,8/13/2021,2.84,7,305,23,
47310871,Tropical 1 BR W/ Pool- Walk to the Beach!,302851728,Mariano & Alexis,,Lauderdale By The Sea,26.19395,-80.09819,Entire home/apt,86,1,25,9/18/2021,7.73,23,50,25,
47311094,Tropical 1 BR W/ Pool-Walk to the Beach!,302851728,Mariano & Alexis,,Lauderdale By The Sea,26.19389,-80.09639,Entire home/apt,86,1,16,9/6/2021,4.14,23,32,16,
47311865,"NEW! `Sibia` Casita - Premium Mattress, Smart TV, & Fast Wifi! Private & Sanitized. Self Checkin. 24/7 support. Close to Beach and Hollywood Blvd!",66224640,Newman Hospitality,,Hollywood,26.01443,-80.15201,Entire home/apt,78,1,10,8/7/2021,1.13,27,365,10,
47312884,5⭐️ Beachfront Resort- INFINITY EDGE SWIMMING POOL & Hot Tub-,20234196,Stay Sol,,Hollywood,26.01574,-80.11644,Entire home/apt,154,2,31,9/6/2021,7.15,117,351,31,
47312953,5⭐️ Beachfront Resort- INFINITY EDGE SWIMMING POOL & Hot Tub-,20234196,Stay Sol,,Hollywood,26.01752,-80.11781,Entire home/apt,154,2,28,8/23/2021,28,117,365,28,
47313610,Beach Resort INFINITY EDGE SWIMMING POOL,20234196,Stay Sol,,Hollywood,26.01721,-80.1174,Entire home/apt,154,2,39,8/26/2021,13.45,117,365,39,
47317021,Cozy home in Pembroke Pines 10 mins from Hard Rock,382073219,Zuly,,Pembroke Pines,26.02251,-80.24151,Entire home/apt,103,4,11,8/4/2021,1.58,1,287,11,
47317271,Guest Studio - Luxurious & Modern in Ft Lauderdale,342819756,Jose,,Oakland Park,26.18108,-80.1264,Entire home/apt,135,3,11,8/4/2021,1.82,2,179,11,
47326131,"Renovated Coral Ridge Home with Pool, Grill & Spa",104693659,TurnKey Vacation Rentals,,Fort Lauderdale,26.19299,-80.12086,Entire home/apt,239,3,16,9/6/2021,2.23,48,331,16,
47332745,Wyndham Palm-Aire 2 Bedroom Condo,225597185,Alan,,Pompano Beach,26.22704,-80.15939,Entire home/apt,175,2,19,9/6/2021,2.32,19,326,19,
47333060,Hibiscus Beach House Hong Kong Suite,195840264,Mary Lee,,Pompano Beach,26.22993,-80.09179,Entire home/apt,129,2,2,7/17/2021,0.29,18,230,2,
47334758,"Comfort and Convenience! Cozy Unit, Parking",174792040,RoomPicks By Victoria,,Dania Beach,26.04944,-80.16085,Private room,194,1,4,6/21/2021,0.95,31,88,4,
47335005,Nirvana Place of Hollywood awaits you!,37425332,Christy,,Hollywood,26.02704,-80.15854,Entire home/apt,81,4,6,8/8/2021,0.68,2,0,6,
47335965,5 ⭐️ Tropical Oasis | ROOFTOP infinity POOL + Hot Tub on Hollywood Boardwalk-,20234196,Stay Sol,,Hollywood,26.01735,-80.11665,Entire home/apt,159,2,36,9/19/2021,12.41,117,352,36,
47337112,Barry's Beachfront Paradise - Steps to the Ocean,36675065,Jordan,,Lauderdale By The Sea,26.19124,-80.09683,Entire home/apt,163,4,21,9/12/2021,2.97,17,230,21,
47337266,!!Pompano 1 bd with Beautiful Beach Views!!,243180474,Anchor Bay,,Pompano Beach,26.24193,-80.08762,Entire home/apt,139,3,0,,,7,33,0,
47337486,PENTHOUSE! 1.5 Million Dollar Listing,20234196,Stay Sol,,Hollywood,25.98762,-80.12004,Entire home/apt,428,2,31,8/29/2021,13.29,117,343,31,
47338652,Sunshine State-1BDR CONDO Sleeps4,162038804,Odain,,Weston,26.1259,-80.37311,Entire home/apt,110,6,4,7/8/2021,1.24,3,89,4,
47339229,Amazing view! Two Bedroom at Beachwalk Resort,57756918,Diogo,,Hallandale Beach,25.98635,-80.13723,Entire home/apt,189,4,4,4/20/2021,0.48,55,226,4,
47340787,Hollywood Beach Apart-Hotel at Costa with balcony,62269422,Arnold,,Hollywood,26.01652,-80.11532,Private room,117,2,35,8/29/2021,22.34,7,310,35,
47346712,Beautiful private Miramar studio near Hardrock.,138777103,Gigi,,Miramar,25.98842,-80.23811,Entire home/apt,72,2,0,,,9,90,0,
47347699,Stylish & Newly-Renovated Suite near Las Olas,381850123,Kip,,Fort Lauderdale,26.11361,-80.1663,Entire home/apt,58,2,32,9/22/2021,4.14,2,87,32,
47350135,2 bed / 1 bath  old pompano - 1 mile to beach/bars,12773464,Marcos,,Pompano Beach,26.23697,-80.11143,Entire home/apt,100,3,16,8/29/2021,16,2,326,16,
47351088,$3 Million Waterfront Estate ★★★★★,31610674,Isaac,,Hallandale Beach,25.97951,-80.12976,Entire home/apt,693,2,4,9/14/2021,1.97,3,364,4,
47351121,Villa Luna ☾  Home Away From Home,34234567,Adi,,Hollywood,26.00011,-80.13271,Entire home/apt,416,3,38,9/19/2021,14.62,1,230,38,
47351176,2bd/2bth Directly on the beach. Direct Ocean views,59251086,Gorky And Carolina,,Hollywood,25.9899,-80.11724,Entire home/apt,205,5,17,8/31/2021,1.97,1,256,17,
47351384,2 bedroom Ocean View Resort Condo on Ft.Laud Beach,125571852,Mike,,Fort Lauderdale,26.15407,-80.10059,Private room,149,3,6,9/5/2021,1.21,1,197,6,
47352407,1/1 Condo with Gorgeous Views & Steps to the Beach,142121030,Christine,,Fort Lauderdale,26.11993,-80.1066,Entire home/apt,155,7,7,6/1/2021,2.76,1,148,7,
47352499,"Ocean views, Access to the beach, 2 mins away",374597937,Sina,,Fort Lauderdale,26.12775,-80.10662,Entire home/apt,150,1,26,9/19/2021,5.06,1,268,26,
47352870,"Great Studio@BeachWalkResort-Tile Floor-Amazing SouthViews, 5 min walk to Beach!",1833853,Ricardo,,Hollywood,25.9869,-80.12199,Entire home/apt,111,1,4,6/5/2021,0.87,146,180,4,
47353115,Entire 3/2 House! Pet Friendly! Close to Beach!,346391853,Christopher,,Hollywood,26.02192,-80.13004,Entire home/apt,400,2,10,7/18/2021,1.15,1,179,10,
47354493,2 BEDROOM SUITE ✦ Wyndham Palm Aire Resort ✦ Bask in the Florida Sun on the Beach or Relax Pool Side!,365280298,ResortShare,,Pompano Beach,26.22613,-80.15859,Entire home/apt,190,1,272,9/25/2021,65.81,5,323,272,
47356153,Costa Hollywood Beachfront Location Balcony Room ⭐️,62269422,Arnold,,Hollywood,26.01644,-80.11749,Private room,120,2,43,9/6/2021,5.86,7,147,43,
47356883,✦✦PERFECT LITTLE GETAWAY IN OUR STUDIO SUITE✦✦ Full Kitchen ✦ Beach ✦ Pool ✦ Mini Golf and MORE!,365280298,ResortShare,,Pompano Beach,26.22613,-80.15859,Entire home/apt,94,1,50,9/24/2021,50,5,236,50,
47358455,VIEW -Direct access to the beach-parking -Tides,3898153,Diego,,Hollywood,25.98774,-80.11851,Entire home/apt,152,5,6,8/3/2021,0.91,3,182,6,
47359515,Nice large bedroom cozy looking out at the water,102410885,Jacquiline,,Tamarac,26.21177,-80.27595,Private room,61,2,4,6/2/2021,0.49,1,172,4,
47360046,Luxury 2 Bedroom Deluxe at Wyndham Palm-Aire,60442917,Emily,,Pompano Beach,26.226,-80.15897,Private room,192,3,0,,,1,332,0,
47360151,Amazing view! One Bedroom at Beachwalk Resort,57756918,Diogo,,Hallandale Beach,25.98509,-80.13758,Entire home/apt,135,4,7,5/22/2021,2.5,55,10,7,
47360446,"CW at Palm-Aire, one bedroom deluxe.",372793610,Kirstie,,Pompano Beach,26.22667,-80.15859,Entire home/apt,139,2,3,2/28/2021,0.39,12,90,3,
